county,house_type,est_price,zipcode,lat,lng
Siskiyou ,2 bedroom,166320,96027,41.414707,-122.96832
Calaveras ,2 bedroom,313757,95246,38.26127,-120.50328
Sonoma ,2 bedroom,905177,94923,38.347701,-123.05869
Humboldt ,2 bedroom,259588,95573,40.945039,-123.65806
San Luis Obispo ,2 bedroom,398087,93426,35.834919,-120.98093
Fresno ,2 bedroom,247977,93626,37.024461,-119.68496
Butte ,2 bedroom,192727,95968,39.434644,-121.55043
Fresno ,2 bedroom,247822,93667,36.981035,-119.38254
San Bernardino ,2 bedroom,126125,92365,34.896333,-116.63644
Madera ,2 bedroom,310552,93601,37.388698,-119.72439
Humboldt ,2 bedroom,364003,95525,40.907437,-123.88348
Sonoma ,2 bedroom,588130,95416,38.463088,-122.989975
Nevada ,2 bedroom,391929,95960,39.396152,-121.08227
Merced ,2 bedroom,195784,95333,37.245423,-120.27116
Sonoma ,2 bedroom,851259,95452,38.414061,-122.54668
Kern ,2 bedroom,83514,93516,35.030694,-117.67264
Inyo ,2 bedroom,199271,93545,36.589514,-118.07367
Calaveras ,2 bedroom,289201,95245,38.300688,-120.62632
San Diego ,2 bedroom,456120,91962,32.773317,-116.49139
Placer ,2 bedroom,731865,96146,39.180983,-120.21804
Sacramento ,2 bedroom,600960,95638,38.317665,-121.16166
Nevada ,2 bedroom,450907,95975,39.224179,-121.14539
San Bernardino ,2 bedroom,84715,92242,34.137179,-114.35823
San Diego ,2 bedroom,442818,91916,32.890384,-116.62459
San Bernardino ,2 bedroom,286057,92391,34.839964,-115.967051
Lake ,2 bedroom,227089,95426,38.835146,-122.72234
Los Angeles ,2 bedroom,294884,93553,34.487552,-117.89885
Placer ,2 bedroom,407894,95703,38.995732,-120.99703
San Luis Obispo ,2 bedroom,770469,93424,35.18554,-120.72583
Riverside ,2 bedroom,324303,92561,33.632049,-116.55878
Inyo ,2 bedroom,252385,93513,37.1363,-118.27335
Shasta ,2 bedroom,279062,96008,40.732501,-122.11264
Marin ,2 bedroom,1085685,94956,38.081566,-122.81988
Modoc ,2 bedroom,74387,96134,41.874847,-121.43738
Santa Barbara ,2 bedroom,1495374,93067,34.421895,-119.60084
Lassen ,2 bedroom,186578,96056,41.114424,-121.332
Fresno ,2 bedroom,356847,93651,37.004865,-119.50748
Mariposa ,2 bedroom,677364,95389,37.699662,-119.67529
Glenn ,2 bedroom,178622,95951,39.738889,-122.01675
Fresno ,2 bedroom,208292,93616,36.657266,-119.59309
San Diego ,2 bedroom,917331,92091,32.993541,-117.21311
Sonoma ,2 bedroom,685749,95444,38.434663,-122.8689
Butte ,2 bedroom,293254,95942,40.044865,-121.59415
Santa Clara ,2 bedroom,1008261,95002,37.427439,-121.97521
Humboldt ,2 bedroom,321992,95589,40.033316,-124.02379
Shasta ,2 bedroom,224369,96051,40.939342,-122.42246
Sonoma ,2 bedroom,575608,95462,38.471368,-123.01469
Siskiyou ,2 bedroom,219212,96057,41.263103,-122.10297
San Mateo ,2 bedroom,867864,94020,37.28842,-122.22457
Orange ,2 bedroom,667271,92676,33.743168,-117.63563
Monterey ,2 bedroom,791789,95039,36.812905,-121.78299
Sonoma ,2 bedroom,554333,95421,38.562843,-123.16785
San Diego ,2 bedroom,335468,92086,33.337152,-116.69355
Placer ,2 bedroom,635868,96140,39.223151,-120.08627
Nevada ,2 bedroom,392401,95977,39.19322,-121.28975
San Diego ,2 bedroom,279626,91905,32.672239,-116.31497
Kern ,2 bedroom,98548,93249,35.689717,-119.91961
Imperial ,2 bedroom,46195,92257,33.330929,-115.61583
Monterey ,2 bedroom,1540542,93920,36.133401,-121.63798
Orange ,2 bedroom,1877460,90742,33.718167,-118.07179
Marin ,2 bedroom,1721879,94924,37.907675,-122.70201
Amador ,2 bedroom,295192,95689,38.473857,-120.59421
Yuba ,2 bedroom,361161,95962,39.355688,-121.2548
Shasta ,2 bedroom,179752,96028,41.056097,-121.49021
Humboldt ,2 bedroom,334225,95551,40.659753,-124.22153
Santa Barbara ,2 bedroom,568475,93440,34.75465,-120.27032
Mendocino ,2 bedroom,492518,95468,38.898385,-123.65746
Mendocino ,2 bedroom,397400,95449,38.955142,-123.08125
Kern ,2 bedroom,138536,93206,35.37825,-119.41664
Marin ,2 bedroom,904050,94973,38.007639,-122.63914
Tuolumne ,2 bedroom,245036,95346,38.079632,-120.16872
San Bernardino ,2 bedroom,265577,92401,34.105079,-117.29075
Tulare ,2 bedroom,138739,93261,35.801627,-119.11699
San Luis Obispo ,2 bedroom,736883,93432,35.495242,-120.48392
San Bernardino ,2 bedroom,323709,92321,34.254199,-117.17563
Kern ,2 bedroom,189360,93518,35.381552,-118.54748
San Diego ,2 bedroom,424432,92070,33.166768,-116.71061
San Bernardino ,2 bedroom,78380,92398,34.909491,-116.84058
Marin ,2 bedroom,1263284,94937,38.099205,-122.87751
Sierra ,2 bedroom,147438,96118,39.663256,-120.24835
Trinity ,2 bedroom,238565,96052,40.743423,-122.81414
El Dorado ,2 bedroom,484354,95664,38.811695,-121.02427
Ventura ,2 bedroom,396207,93040,34.424363,-118.73908
Mendocino ,2 bedroom,501518,95415,39.026811,-123.38621
Yolo ,2 bedroom,332381,95645,38.851198,-121.73354
Yuba ,2 bedroom,280954,95919,39.453457,-121.26543
Ventura ,2 bedroom,76764,93252,35.040362,-119.41514
Kern ,2 bedroom,224437,93243,34.851405,-118.87993
Siskiyou ,2 bedroom,143165,96044,41.925752,-122.52253
Merced ,2 bedroom,363834,95374,37.322619,-120.88299
Madera ,2 bedroom,576699,93604,37.364625,-119.51261
Humboldt ,2 bedroom,311096,95547,40.546202,-124.08412
Santa Barbara ,2 bedroom,906497,93441,34.709973,-120.09201
San Mateo ,2 bedroom,1263759,94060,37.203092,-122.33718
Yolo ,2 bedroom,456031,95612,38.383366,-121.57819
Monterey ,2 bedroom,456031,93925,36.581329,-121.46597
Stanislaus ,2 bedroom,523943,95313,37.413659,-121.05649
El Dorado ,2 bedroom,556560,96142,39.037696,-120.12438
Siskiyou ,2 bedroom,110954,96039,41.82087,-123.43126
Los Angeles ,2 bedroom,259497,93544,34.493392,-117.77444
Mono ,2 bedroom,212516,96107,38.475853,-119.49014
Siskiyou ,2 bedroom,84597,96023,41.963883,-121.89165
Mendocino ,2 bedroom,627642,95466,39.089273,-123.50186
Placer ,2 bedroom,444301,95681,38.997612,-121.37967
El Dorado ,2 bedroom,391918,95635,38.919588,-120.90406
Alameda ,2 bedroom,907707,94586,37.593883,-121.88281
San Bernardino ,2 bedroom,272810,92339,34.087114,-116.923
San Diego ,2 bedroom,436899,91963,32.620782,-116.60671
Colusa ,2 bedroom,113590,95955,39.283329,-122.20206
Mendocino ,2 bedroom,572982,95456,39.268774,-123.75568
Placer ,2 bedroom,683001,96141,39.093271,-120.16325
San Francisco ,2 bedroom,1656353,94104,37.791728,-122.4019
Del Norte ,2 bedroom,118958,95548,41.51823,-124.03075
Fresno ,2 bedroom,179036,93606,36.802534,-120.01902
Mendocino ,2 bedroom,632552,95410,39.216157,-123.71376
Madera ,2 bedroom,240027,93653,37.236305,-119.92498
Amador ,2 bedroom,368310,95629,38.527556,-120.69292
Shasta ,2 bedroom,321247,96062,40.577799,-122.10148
Marin ,2 bedroom,875346,94933,38.012489,-122.68886
Butte ,2 bedroom,289252,95914,39.425854,-121.35852
Trinity ,2 bedroom,253532,96091,41.004651,-122.71541
Santa Cruz ,2 bedroom,558538,95064,37.000199,-122.06026
Shasta ,2 bedroom,265812,96069,40.705474,-122.021
El Dorado ,2 bedroom,266667,95636,38.634753,-120.53353
San Bernardino ,2 bedroom,350164,92333,34.268344,-116.93842
Stanislaus ,2 bedroom,525765,95323,37.6194,-120.7141
Sonoma ,2 bedroom,647797,95433,38.313864,-122.513093
Humboldt ,2 bedroom,383168,95553,40.210793,-123.86447
San Luis Obispo ,2 bedroom,412120,93461,35.636185,-120.27185
Humboldt ,2 bedroom,337863,95528,40.489925,-123.97132
Shasta ,2 bedroom,215323,96087,40.608728,-122.51427
Trinity ,2 bedroom,297585,96024,40.606673,-122.92335
San Joaquin ,2 bedroom,545393,95227,38.205817,-121.05361
Placer ,2 bedroom,325722,95701,39.217668,-120.78346
Santa Cruz ,2 bedroom,860986,95017,37.085986,-122.22638
Lassen ,2 bedroom,101104,96109,40.030098,-120.11304
Mariposa ,2 bedroom,262795,95306,37.432168,-120.09682
Riverside ,2 bedroom,250506,92282,33.941487,-116.64506
Fresno ,2 bedroom,373852,93664,37.103957,-119.2644
Kings ,2 bedroom,139100,93266,36.177361,-119.82042
Contra Costa ,2 bedroom,539474,94514,37.847704,-121.60812
Calaveras ,2 bedroom,374959,95225,38.183288,-120.89487
Shasta ,2 bedroom,203618,96047,40.472993,-122.63707
Sonoma ,2 bedroom,711220,95439,38.494643,-122.77226
Marin ,2 bedroom,2311487,94970,37.903396,-122.65043
Lassen ,2 bedroom,73780,96113,40.158794,-120.18597
Los Angeles ,2 bedroom,1081992,91008,34.15431,-117.96859
Stanislaus ,2 bedroom,352194,95387,37.539768,-121.24702
San Bernardino ,2 bedroom,328888,92358,34.229288,-117.52082
Mono ,2 bedroom,427338,93529,37.765218,-119.07769
Kings ,2 bedroom,127194,93239,36.015318,-120.00772
Merced ,2 bedroom,261592,95369,37.521832,-120.46555
San Bernardino ,2 bedroom,399469,92268,34.203249,-116.56565
San Bernardino ,2 bedroom,159003,92368,34.634147,-117.30614
Siskiyou ,2 bedroom,135388,96038,41.604392,-122.52666
Del Norte ,2 bedroom,311354,95543,41.888557,-123.80079
El Dorado ,2 bedroom,474887,95651,38.817357,-120.92213
San Joaquin ,2 bedroom,411755,95686,38.228976,-121.44032
Mariposa ,2 bedroom,234331,95345,37.576262,-119.94865
Modoc ,2 bedroom,127613,96104,41.527226,-120.13826
San Diego ,2 bedroom,522934,92059,33.369249,-117.07236
Santa Cruz ,2 bedroom,710090,95007,37.10548,-122.1047
Yuba ,2 bedroom,284259,95935,39.381883,-121.21763
Mono ,2 bedroom,326589,93517,38.21053,-119.31968
Inyo ,2 bedroom,195385,93526,36.851729,-118.20743
Colusa ,2 bedroom,311874,95937,38.931025,-121.94518
Sacramento ,2 bedroom,340121,95615,38.333568,-121.54853
Placer ,2 bedroom,560213,96148,39.243877,-120.05437
Placer ,2 bedroom,426437,95728,39.311156,-120.41039
Monterey ,2 bedroom,495259,93962,36.624606,-121.64655
Humboldt ,2 bedroom,247080,95565,40.459978,-124.06059
Trinity ,2 bedroom,330484,95563,40.89197,-123.56149
Fresno ,2 bedroom,164358,93668,36.641742,-120.28909
Marin ,2 bedroom,915798,94938,38.017617,-122.6943
San Joaquin ,2 bedroom,314748,95253,38.114669,-121.203656
Sonoma ,2 bedroom,1000777,95497,38.725628,-123.47625
Tulare ,2 bedroom,171708,93227,36.357151,-119.425371
Amador ,2 bedroom,427380,95656,38.54723,-120.707891
Calaveras ,2 bedroom,380728,95254,38.192911,-120.95775
Shasta ,2 bedroom,283453,96096,40.63446,-121.91202
San Diego ,2 bedroom,498510,91917,32.616539,-116.71187
Merced ,2 bedroom,288821,95303,37.46994,-120.67607
Alpine ,2 bedroom,351166,96120,38.76467,-119.85236
Tulare ,2 bedroom,169654,93666,36.545749,-119.33907
Sutter ,2 bedroom,412411,95674,38.961976,-121.48166
Fresno ,2 bedroom,174360,93673,36.455501,-119.48495
San Benito ,2 bedroom,709128,95043,36.504586,-121.01515
Siskiyou ,2 bedroom,75287,96058,41.790562,-121.94214
Glenn ,2 bedroom,405685,95943,39.605289,-122.03231
Calaveras ,2 bedroom,259822,95251,38.075897,-120.46544
Sutter ,2 bedroom,560455,95668,38.8323,-121.51661
Humboldt ,2 bedroom,484248,95549,40.691578,-123.87189
San Bernardino ,2 bedroom,318438,92385,34.839964,-115.967051
Los Angeles ,2 bedroom,944644,91210,33.786594,-118.298662
San Joaquin ,2 bedroom,469773,95230,37.959439,-120.82329
San Diego ,2 bedroom,213829,91934,32.624424,-116.17025
Tulare ,2 bedroom,142555,93201,35.889586,-119.49352
San Bernardino ,2 bedroom,111918,92347,34.956205,-117.21994
Colusa ,2 bedroom,157673,95979,39.331444,-122.47943
Riverside ,2 bedroom,223716,92258,33.921502,-116.56703
Tehama ,2 bedroom,210191,96059,40.437443,-121.84678
Plumas ,2 bedroom,370359,96106,39.743835,-120.58114
San Bernardino ,2 bedroom,261797,92378,34.839964,-115.967051
Napa ,2 bedroom,332690,94567,38.658204,-122.40441
Merced ,2 bedroom,281968,95317,37.127525,-120.50574
Monterey ,2 bedroom,591090,93932,35.987276,-121.04788
Santa Cruz ,2 bedroom,718687,95041,37.050798,-122.0569
San Bernardino ,2 bedroom,289954,92305,34.172474,-116.87593
Kern ,2 bedroom,279326,93531,35.241311,-118.59338
Marin ,2 bedroom,1276889,94946,38.050454,-122.67866
Yuba ,2 bedroom,240385,95922,39.469943,-121.07321
Calaveras ,2 bedroom,331280,95224,38.208553,-120.34876
Trinity ,2 bedroom,304795,96048,40.850776,-122.92043
Humboldt ,2 bedroom,366335,95526,40.413386,-123.53267
Sonoma ,2 bedroom,874006,94922,38.345572,-122.96676
Calaveras ,2 bedroom,262951,95248,38.325626,-120.485154
Tuolumne ,2 bedroom,253402,95335,38.119056,-120.1014
Kern ,2 bedroom,159492,93255,35.666835,-118.01701
Yolo ,2 bedroom,349782,95697,38.751038,-121.832156
Plumas ,2 bedroom,199515,95983,40.06686,-120.77442
Shasta ,2 bedroom,233566,96084,40.871548,-121.98807
Marin ,2 bedroom,1011976,94963,38.012082,-122.66389
Sonoma ,2 bedroom,748865,95450,38.506229,-123.22938
Orange ,2 bedroom,1322004,90743,33.72975,-118.0863
Fresno ,2 bedroom,260303,93621,36.774951,-119.13779
Lake ,2 bedroom,249302,95424,38.971518,-122.66423
Sacramento ,2 bedroom,647661,95830,38.498156,-121.2651
Mendocino ,2 bedroom,581666,95459,38.996389,-123.66468
San Bernardino ,2 bedroom,96609,92327,34.866837,-116.86379
Modoc ,2 bedroom,112869,96006,41.190742,-120.90294
Solano ,2 bedroom,413517,95625,38.35011,-121.90799
San Bernardino ,2 bedroom,252943,92322,34.839964,-115.967051
Humboldt ,2 bedroom,230563,95556,41.300573,-123.54411
Marin ,2 bedroom,1037952,94964,37.943365,-122.49029
San Bernardino ,2 bedroom,271546,92341,34.241477,-117.07449
Trinity ,2 bedroom,351202,95527,40.877334,-123.45661
Sonoma ,2 bedroom,447243,95471,38.522499,-122.97967
Calaveras ,2 bedroom,254131,95257,38.377741,-120.45741
Lassen ,2 bedroom,112472,96009,41.119727,-121.1362
Fresno ,2 bedroom,167767,93652,36.600348,-119.90272
Shasta ,2 bedroom,189984,96065,40.876184,-121.88975
Sierra ,2 bedroom,241652,95936,39.567001,-120.8384
Trinity ,2 bedroom,339502,95552,40.390478,-123.41309
Butte ,2 bedroom,211709,95941,39.51642,-121.26853
Siskiyou ,2 bedroom,204736,96050,41.831947,-122.9206
Mendocino ,2 bedroom,229178,95585,39.860285,-123.71685
Mono ,2 bedroom,299055,93541,37.973204,-119.12029
Plumas ,2 bedroom,221884,96105,39.862832,-120.17303
Mendocino ,2 bedroom,630943,95432,39.103897,-123.64617
San Bernardino ,2 bedroom,501817,91759,34.231581,-117.66106
Plumas ,2 bedroom,227881,95956,39.93935,-121.06047
Marin ,2 bedroom,897684,94971,38.245851,-122.90644
San Bernardino ,2 bedroom,101928,92309,35.27295,-116.06504
Humboldt ,2 bedroom,350036,95554,40.2959,-123.77902
Sierra ,2 bedroom,259758,96125,39.598792,-120.63432
Lassen ,2 bedroom,171782,96128,40.34863,-120.4065
Merced ,2 bedroom,219259,93665,36.961248,-120.65439
Placer ,2 bedroom,328921,95714,39.204434,-120.83816
Tulare ,2 bedroom,174661,93244,36.417743,-119.00457
Colusa ,2 bedroom,173367,95970,39.415041,-122.02487
Fresno ,2 bedroom,229416,93641,36.697311,-119.01864
Mendocino ,2 bedroom,477078,95427,39.240872,-123.54765
Monterey ,2 bedroom,275273,93450,35.964022,-120.87339
Humboldt ,2 bedroom,261035,95537,40.725444,-124.21697
Tehama ,2 bedroom,134074,96090,40.024337,-122.12378
Tehama ,2 bedroom,96050,96075,40.338253,-121.84025
San Diego ,2 bedroom,374088,92060,33.308217,-116.8471
Sonoma ,2 bedroom,882256,94972,38.335515,-122.9392
Lake ,2 bedroom,364736,95435,39.00686,-122.859625
Tuolumne ,2 bedroom,263001,95305,37.824554,-120.25764
Riverside ,2 bedroom,230205,92239,33.830029,-115.40124
Shasta ,2 bedroom,238808,96016,40.929301,-121.55711
Sonoma ,2 bedroom,438911,95419,38.424554,-122.96067
Siskiyou ,2 bedroom,179152,96037,41.53101,-122.95666
Butte ,2 bedroom,217023,95930,39.563522,-121.13191
Lassen ,2 bedroom,211468,96121,40.169038,-120.37815
Calaveras ,2 bedroom,305367,95233,38.186102,-120.36328
Amador ,2 bedroom,161007,95675,38.545656,-120.74287
Humboldt ,2 bedroom,240839,95564,40.79348,-124.19929
Sierra ,2 bedroom,201414,96124,39.663242,-120.43806
Marin ,2 bedroom,1007372,94929,38.246611,-122.95916
Humboldt ,2 bedroom,301577,95555,41.296122,-124.05351
Glenn ,2 bedroom,188190,95913,39.633265,-122.21009
Calaveras ,2 bedroom,304431,95232,38.356552,-120.58318
Kern ,2 bedroom,117584,93224,35.202535,-119.56093
Santa Clara ,2 bedroom,1034817,95140,37.388718,-121.63845
Madera ,2 bedroom,214332,93645,37.146284,-119.67379
Lake ,2 bedroom,236695,95443,39.03276,-122.74082
San Diego ,2 bedroom,373369,92066,33.209313,-116.54244
Modoc ,2 bedroom,71322,96015,41.425912,-120.90316
Amador ,2 bedroom,343115,95601,38.426602,-120.8275
Contra Costa ,2 bedroom,1029444,94516,37.777208,-121.955399
Siskiyou ,2 bedroom,158864,96086,41.86235,-123.24091
Yolo ,2 bedroom,441341,95637,38.830508,-122.19944
Modoc ,2 bedroom,147204,96054,41.285897,-121.16094
Lassen ,2 bedroom,181394,96117,40.446122,-120.35776
Trinity ,2 bedroom,316478,96046,40.639108,-123.47525
Yolo ,2 bedroom,320350,95639,38.367276,-121.51487
Madera ,2 bedroom,249130,93669,37.284459,-119.53472
Inyo ,2 bedroom,160321,93549,36.228484,-117.97084
Butte ,2 bedroom,257430,95974,39.496465,-121.74712
Placer ,2 bedroom,354037,95717,39.177026,-120.8451
Sonoma ,2 bedroom,662843,95430,38.449265,-123.05495
Humboldt ,2 bedroom,299728,95511,40.169518,-123.60216
Kern ,2 bedroom,194105,93226,35.727428,-118.72424
Plumas ,2 bedroom,171783,95934,40.074042,-120.93973
Sierra ,2 bedroom,319493,96126,39.560357,-120.35662
Mendocino ,2 bedroom,637972,95420,39.365356,-123.80469
Merced ,2 bedroom,241251,95312,37.420143,-120.66525
Siskiyou ,2 bedroom,204965,96034,41.441194,-122.64688
Glenn ,2 bedroom,187346,95920,39.44223,-121.95216
Fresno ,2 bedroom,239794,93628,36.780156,-118.91524
Yolo ,2 bedroom,363758,95607,38.706727,-122.125
Humboldt ,2 bedroom,325893,95569,40.35983,-123.87105
Butte ,2 bedroom,199645,95925,39.466279,-121.20936
Trinity ,2 bedroom,228256,96076,40.366349,-122.94566
Shasta ,2 bedroom,230899,96040,40.788512,-121.47668
Humboldt ,2 bedroom,260988,95571,40.322683,-123.92367
Tuolumne ,2 bedroom,260413,95309,37.807938,-120.440467
Sonoma ,2 bedroom,687620,95412,38.717819,-123.32757
Siskiyou ,2 bedroom,206805,95568,41.455226,-123.47671
Sutter ,2 bedroom,761327,95837,38.700244,-121.60207
Glenn ,2 bedroom,185780,95939,39.535446,-122.57667
Siskiyou ,2 bedroom,200554,96014,41.32211,-122.81535
Colusa ,2 bedroom,173858,95950,39.070128,-121.8981
Inyo ,2 bedroom,74393,93592,34.839964,-115.967051
Humboldt ,2 bedroom,312324,95559,40.196116,-123.77315
Mendocino ,2 bedroom,503058,95488,39.727052,-123.79238
San Diego ,2 bedroom,418675,91931,32.852086,-116.55559
Inyo ,2 bedroom,29566,92389,35.848556,-116.22627
San Diego ,2 bedroom,239719,91948,32.875267,-116.42826
Tulare ,2 bedroom,422437,93603,36.678073,-118.9601
Plumas ,2 bedroom,257606,95923,40.187554,-121.1152
Modoc ,2 bedroom,101246,96112,41.90749,-120.14789
Monterey ,2 bedroom,340837,93954,36.126393,-120.91784
Marin ,2 bedroom,1251054,94940,38.180029,-122.88357
Humboldt ,2 bedroom,307084,95514,40.325767,-123.69266
Napa ,2 bedroom,1430160,94576,38.553087,-122.47725
Butte ,2 bedroom,304408,95972,39.441356,-121.31354
Humboldt ,2 bedroom,403754,95545,40.281369,-124.08998
Stanislaus ,2 bedroom,781805,95385,37.609781,-121.26784
Shasta ,2 bedroom,207052,96071,40.646417,-121.4418
Plumas ,2 bedroom,169382,96129,39.772064,-120.405095
Shasta ,2 bedroom,247627,96011,41.027553,-121.91847
Lake ,2 bedroom,425965,95493,39.19607,-122.96649
Modoc ,2 bedroom,132302,96116,41.268746,-120.42843
El Dorado ,2 bedroom,314906,95735,38.805745,-120.13213
Shasta ,2 bedroom,209067,96017,41.109487,-122.33133
El Dorado ,2 bedroom,304779,95720,38.771209,-120.26765
Kern ,2 bedroom,218541,93287,35.702936,-118.8844
Kern ,2 bedroom,156846,93276,35.305512,-119.38925
Mariposa ,2 bedroom,346881,93623,37.463177,-119.64498
Kern ,2 bedroom,102594,93251,35.364749,-119.70242
Trinity ,2 bedroom,215057,96010,40.723792,-123.34016
Alpine ,2 bedroom,427909,95646,38.688329,-120.05516
Fresno ,2 bedroom,347383,93605,37.191503,-119.26372
Mono ,2 bedroom,203120,96133,38.651141,-119.49874
Modoc ,2 bedroom,92763,96108,41.736074,-120.3778
Modoc ,2 bedroom,137159,96115,41.688163,-120.23924
San Bernardino ,2 bedroom,351955,92318,34.048544,-117.23274
Humboldt ,2 bedroom,493113,95550,40.766645,-123.83488
Sierra ,2 bedroom,156218,95910,39.465229,-120.84496
Nevada ,2 bedroom,421112,95986,39.340422,-120.79166
Plumas ,2 bedroom,214816,95984,40.017767,-121.05989
Modoc ,2 bedroom,169990,96110,41.251918,-120.12897
Yolo ,2 bedroom,437391,95679,38.867147,-122.224813
Mono ,2 bedroom,181486,93512,37.583838,-118.23615
Los Angeles ,2 bedroom,280667,93563,34.394253,-117.69475
Siskiyou ,2 bedroom,204364,96085,41.734832,-123.07218
Marin ,2 bedroom,1244768,94950,38.054433,-122.77762
Kern ,2 bedroom,102812,93554,35.409108,-117.69966
Plumas ,2 bedroom,199613,96135,40.02349,-120.79861
Lassen ,2 bedroom,103351,96123,40.800556,-120.36374
Lassen ,2 bedroom,93892,96119,41.021344,-120.52472
Placer ,2 bedroom,297134,95715,39.277658,-120.7067
Nevada ,2 bedroom,491821,96111,39.392752,-120.021212
Plumas ,2 bedroom,251223,95981,39.584801,-121.08762
Placer ,2 bedroom,594111,95724,39.26599,-120.64145
Santa Barbara ,2 bedroom,362168,93429,34.842293,-120.5318
Sierra ,2 bedroom,316448,95944,39.545514,-120.88512
San Bernardino ,2 bedroom,88607,92332,35.00224,-115.23936
Lassen ,2 bedroom,138379,96132,40.921124,-120.62265
Kern ,2 bedroom,134366,93519,35.177369,-118.035049
Inyo ,2 bedroom,60837,93522,36.269728,-117.59002
